t,h
3.911328125000000000e+01,-3.512658850669229638e-26
3.911425781250000000e+01,2.670955428747260701e-27
3.911523437500000000e+01,5.657324689641574111e-26
3.911621093750000000e+01,-5.539016101401491089e-26
3.911718750000000000e+01,3.150180625496243422e-26
3.911816406250000000e+01,1.643835238785569653e-26
3.911914062500000000e+01,-2.215870513432989318e-26
3.912011718750000000e+01,3.743682723409791309e-26
3.912109375000000000e+01,1.411698294713055670e-26
3.912207031250000000e+01,-4.334542167541562833e-26
3.912304687500000000e+01,4.874769890652099808e-26
3.912402343750000000e+01,-2.000087018020550738e-26
3.912500000000000000e+01,-2.204923464700376000e-26
3.912597656250000000e+01,6.433187785079946676e-26
3.912695312500000000e+01,-4.094438520802085538e-26
3.912792968750000000e+01,2.869886582439061495e-28
3.912890625000000000e+01,4.260693058154137907e-26
3.912988281250000000e+01,-3.384810077545169746e-26
3.913085937500000000e+01,-2.091362009191365988e-27
3.913183593750000000e+01,2.569176049332169287e-26
3.913281250000000000e+01,-5.582070752725363347e-26
3.913378906250000000e+01,2.456479833472029743e-26
3.913476562500000000e+01,2.151883352927832869e-26
3.913574218750000000e+01,-5.758103451139639009e-26
3.913671875000000000e+01,4.864937238910544917e-26
3.913769531250000000e+01,-2.178593239016253003e-26
3.913867187500000000e+01,-3.774501320668676278e-26
3.913964843750000000e+01,4.012230115376508355e-26
3.914062500000000000e+01,-2.955662556468544906e-26
3.914160156250000000e+01,-3.086462983237145478e-26
3.914257812500000000e+01,5.465249066789440566e-26
3.914355468750000000e+01,-5.726973759353276262e-26
3.914453125000000000e+01,2.866049076796383028e-26
3.914550781250000000e+01,4.730935663805532928e-26
3.914648437500000000e+01,-6.794356434243865524e-26
3.914746093750000000e+01,2.102039152542846922e-26
3.914843750000000000e+01,2.446788868282164514e-26
3.914941406250000000e+01,-4.678216624551788810e-26
3.915039062500000000e+01,4.341479717905629926e-26
3.915136718750000000e+01,-8.570261982116515848e-27
3.915234375000000000e+01,-4.925687639350695143e-26
3.915332031250000000e+01,4.005800277212588852e-26
3.915429687500000000e+01,-3.375797561464255375e-26
3.915527343750000000e+01,-2.121077660085851052e-26
3.915625000000000000e+01,4.028777260138826647e-26
3.915722656250000000e+01,-4.508190601519169348e-26
3.915820312500000000e+01,-3.292828932317553166e-26
3.915917968750000000e+01,3.887528257881024606e-26
3.916015625000000000e+01,-5.712248647957859111e-26
3.916113281250000000e+01,3.290762397714172767e-26
3.916210937500000000e+01,4.508220573420531749e-26
3.916308593750000000e+01,-5.674132362500926596e-26
3.916406250000000000e+01,2.548387083063526837e-26
3.916503906250000000e+01,1.394846630300016349e-26
3.916601562500000000e+01,-3.958632392573290960e-26
3.916699218750000000e+01,6.345803816402166134e-26
3.916796875000000000e+01,-7.666363491256584964e-27
3.916894531250000000e+01,-5.277532334476021038e-26
3.916992187500000000e+01,3.736601590195870545e-26
3.917089843750000000e+01,-5.274309631391358371e-26
3.917187500000000000e+01,-1.389767408647756474e-26
3.917285156250000000e+01,5.217776414626857291e-26
3.917382812500000000e+01,-4.151839469502622183e-26
3.917480468750000000e+01,-3.874306776066948683e-27
3.917578125000000000e+01,4.234896385637401191e-26
3.917675781250000000e+01,-4.472851079793887563e-26
3.917773437500000000e+01,3.739760381686693724e-26
3.917871093750000000e+01,-2.482156884360493921e-27
3.917968750000000000e+01,-5.768360515132770122e-26
3.918066406250000000e+01,4.066049023545232558e-26
3.918164062500000000e+01,-4.768068376553503572e-27
3.918261718750000000e+01,-5.572451110359238987e-26
3.918359375000000000e+01,4.354162244273948426e-26
3.918457031250000000e+01,-1.963681422357017883e-26
3.918554687500000000e+01,-1.862749807227981164e-26
3.918652343750000000e+01,5.428935612218839340e-26
3.918750000000000000e+01,-4.469173399121524494e-26
3.918847656250000000e+01,1.695182610730392906e-27
3.918945312500000000e+01,5.138943942995487079e-26
3.919042968750000000e+01,-4.496434308480872815e-26
3.919140625000000000e+01,2.533962214498715847e-26
3.919238281250000000e+01,2.965254016799743985e-26
3.919335937500000000e+01,-4.411674867636671305e-26
3.919433593750000000e+01,4.684750305236617317e-26
3.919531250000000000e+01,8.669071553938936405e-27
3.919628906250000000e+01,-3.265081726727033908e-26
3.919726562500000000e+01,5.196530304725214607e-26
3.919824218750000000e+01,-2.198119042258222351e-26
3.919921875000000000e+01,-3.763890740701178199e-26
3.920019531250000000e+01,4.605733185781565836e-26
3.920117187500000000e+01,-3.870009496402586008e-26
3.920214843750000000e+01,-2.305648636340302151e-27
3.920312500000000000e+01,4.309748997948430129e-26
3.920410156250000000e+01,-3.940250131346491092e-26
3.920507812500000000e+01,1.652379867861657822e-26
3.920605468750000000e+01,2.267637158162057363e-26
3.920703125000000000e+01,-5.507068692172756312e-26
3.920800781250000000e+01,2.181713962064470133e-26
3.920898437500000000e+01,5.025929833419146953e-27
3.920996093750000000e+01,-5.032951314539357931e-26
3.921093750000000000e+01,4.275052666875419152e-26
3.921191406250000000e+01,-1.744016777593562689e-26
3.921289062500000000e+01,-5.449817141843432711e-26
3.921386718750000000e+01,6.950925163833272826e-26
3.921484375000000000e+01,-2.997616338434009751e-26
3.921582031250000000e+01,-2.111791025682827893e-27
3.921679687500000000e+01,6.196104370494944123e-26
3.921777343750000000e+01,-4.389980630986751346e-26
3.921875000000000000e+01,1.335375043130506167e-26
3.921972656250000000e+01,2.857944200273848942e-26
3.922070312500000000e+01,-5.193640499309600791e-26
3.922167968750000000e+01,2.894366921740493469e-26
3.922265625000000000e+01,1.172784226583851575e-26
3.922363281250000000e+01,-5.350317289385574524e-26
3.922460937500000000e+01,5.821292667844664022e-26
3.922558593750000000e+01,-4.023322459245516554e-27
3.922656250000000000e+01,-3.908696825150415721e-26
3.922753906250000000e+01,6.569598091993716632e-26
3.922851562500000000e+01,-3.024008095957969885e-26
3.922949218750000000e+01,-2.447552545460425720e-26
3.923046875000000000e+01,6.693858666477125447e-26
3.923144531250000000e+01,-3.751481500837399358e-26
3.923242187500000000e+01,-3.616987571516891312e-26
3.923339843750000000e+01,4.451728580672267748e-26
3.923437500000000000e+01,-4.898791956596963887e-26
3.923535156250000000e+01,6.912080106945751506e-27
3.923632812500000000e+01,3.955878010142060670e-26
3.923730468750000000e+01,-5.236942129502364790e-26
3.923828125000000000e+01,3.435318452366450742e-26
3.923925781250000000e+01,-6.382647381549460435e-27
3.924023437500000000e+01,-4.567105249343417365e-26
3.924121093750000000e+01,4.397510633735191394e-26
3.924218750000000000e+01,-1.253067360053531026e-26
3.924316406250000000e+01,-2.656297324690754577e-26
3.924414062500000000e+01,7.639542125711762063e-26
3.924511718750000000e+01,-2.600361303524802621e-26
3.924609375000000000e+01,-3.266800712653744386e-27
3.924707031250000000e+01,5.851455622098213430e-26
3.924804687500000000e+01,-5.759972755887135371e-26
3.924902343750000000e+01,1.211730077363898608e-26
3.925000000000000000e+01,2.095251232923010164e-26
3.925097656250000000e+01,-5.320669892329828207e-26
3.925195312500000000e+01,6.224949620137831381e-26
3.925292968750000000e+01,1.950789352033985014e-26
3.925390625000000000e+01,-5.217497104828264013e-26
3.925488281250000000e+01,3.808209797029253684e-26
3.925585937500000000e+01,-2.629969345936170066e-27
3.925683593750000000e+01,-3.708159015612815012e-26
3.925781250000000000e+01,7.634403230746448250e-26
3.925878906250000000e+01,-2.205758016262557477e-26
3.925976562500000000e+01,-1.806606469343619680e-26
3.926074218750000000e+01,3.954745956931997958e-26
3.926171875000000000e+01,-3.220008029338956318e-26
3.926269531250000000e+01,5.836997189966768850e-28
3.926367187500000000e+01,2.647489167017347677e-26
3.926464843750000000e+01,-4.917360958085005357e-26
3.926562500000000000e+01,2.536505813599434540e-26
3.926660156250000000e+01,2.621130755030333106e-26
3.926757812500000000e+01,-3.771631320585252361e-26
3.926855468750000000e+01,2.882791313431216444e-26
3.926953125000000000e+01,5.164258572744815453e-27
3.927050781250000000e+01,-2.667755658577167728e-26
3.927148437500000000e+01,5.682993588406295305e-26
3.927246093750000000e+01,-5.484654703242838033e-27
3.927343750000000000e+01,-6.030095591810358827e-27
3.927441406250000000e+01,3.931665558671012697e-26
3.927539062500000000e+01,-4.515192471881403395e-26
3.927636718750000000e+01,9.759566012932317636e-27
3.927734375000000000e+01,3.656118353599796069e-26
3.927832031250000000e+01,-5.732549040789887349e-26
3.927929687500000000e+01,2.733643494107870821e-26
3.928027343750000000e+01,-4.401649322471103147e-27
3.928125000000000000e+01,-4.527715713339959917e-26
3.928222656250000000e+01,2.355606856593996177e-26
3.928320312500000000e+01,2.997666487777158342e-26
3.928417968750000000e+01,-5.974243072054463979e-26
3.928515625000000000e+01,5.464491123101912702e-26
3.928613281250000000e+01,-2.714872779621609274e-26
3.928710937500000000e+01,-2.675868417126505563e-26
3.928808593750000000e+01,6.072979858294398882e-26
3.928906250000000000e+01,-3.583226002629960929e-26
3.929003906250000000e+01,-8.613076299257454365e-27
3.929101562500000000e+01,3.703935545967242188e-26
3.929199218750000000e+01,-4.968346238595911395e-26
3.929296875000000000e+01,6.597829210622320978e-27
3.929394531250000000e+01,4.711301232675885513e-26
3.929492187500000000e+01,-5.589268673730023750e-26
3.929589843750000000e+01,4.619563881162639904e-26
3.929687500000000000e+01,1.506019723201347735e-26
3.929785156250000000e+01,-4.180533904045673908e-26
3.929882812500000000e+01,5.337680125190407415e-26
3.929980468750000000e+01,-3.389459553983359867e-27
3.930078125000000000e+01,-3.334548279802009812e-26
3.930175781250000000e+01,2.076389186483174554e-26
3.930273437500000000e+01,-3.950661194701045907e-26
3.930371093750000000e+01,-2.114037524348832371e-26
3.930468750000000000e+01,6.135883009910355736e-26
3.930566406250000000e+01,-4.600800210087725990e-26
3.930664062500000000e+01,8.150711379561311641e-27
3.930761718750000000e+01,4.618533515048582102e-26
3.930859375000000000e+01,-5.368258705935258662e-26
3.930957031250000000e+01,4.041438301104426910e-26
3.931054687500000000e+01,1.976195384798718124e-26
3.931152343750000000e+01,-4.032986261032657181e-26
3.931250000000000000e+01,3.594936326844492042e-26
3.931347656250000000e+01,2.403416323377049101e-26
3.931445312500000000e+01,-1.789393156638509322e-26
3.931542968750000000e+01,5.091885451389611763e-26
3.931640625000000000e+01,-2.468786708960766121e-26
3.931738281250000000e+01,-3.403699545881047910e-26
3.931835937500000000e+01,6.509262690612059940e-26
3.931933593750000000e+01,-5.746368564840087810e-26
3.932031250000000000e+01,1.373621207122984608e-26
3.932128906250000000e+01,6.696085917519849628e-26
3.932226562500000000e+01,-4.132578662825594413e-26
3.932324218750000000e+01,1.956690515958336844e-26
3.932421875000000000e+01,3.500040696846780188e-26
3.932519531250000000e+01,-8.448141688803940986e-26
3.932617187500000000e+01,4.347826754156087413e-26
3.932714843750000000e+01,1.313801776544386738e-26
3.932812500000000000e+01,-7.327116841747437854e-26
3.932910156250000000e+01,5.891405975657420937e-26
3.933007812500000000e+01,-2.666985414115530464e-26
3.933105468750000000e+01,-2.409149716521204396e-26
3.933203125000000000e+01,4.264449598366502387e-26
3.933300781250000000e+01,-2.900709361911087851e-26
3.933398437500000000e+01,2.155656073497393224e-27
3.933496093750000000e+01,4.911042722397593195e-26
3.933593750000000000e+01,-6.651797073561081747e-26
3.933691406250000000e+01,1.902583916990714803e-26
3.933789062500000000e+01,2.823755624439518639e-26
3.933886718750000000e+01,-5.680786937109300512e-26
3.933984375000000000e+01,1.876182630028710760e-26
3.934082031250000000e+01,2.089651138312045080e-26
3.934179687500000000e+01,-3.996534705695873285e-26
3.934277343750000000e+01,5.414729305070371959e-26
3.934375000000000000e+01,-7.106115820260790664e-27
3.934472656250000000e+01,-3.916663746724162055e-26
3.934570312500000000e+01,5.253184220691952632e-26
3.934667968750000000e+01,-3.381580281407130153e-26
3.934765625000000000e+01,-7.740525633839896132e-27
3.934863281250000000e+01,4.355096840350793162e-26
3.934960937500000000e+01,-5.140335290827558037e-26
3.935058593750000000e+01,1.702854120181563082e-26
3.935156250000000000e+01,3.947872738057197373e-26
3.935253906250000000e+01,-4.525504905839700253e-26
3.935351562500000000e+01,2.256066934435498296e-26
3.935449218750000000e+01,-2.512296481443722442e-27
3.935546875000000000e+01,-3.869143358413372236e-26
3.935644531250000000e+01,4.905820072696671647e-26
3.935742187500000000e+01,1.493447576933195816e-27
3.935839843750000000e+01,-4.537112539765149093e-26
3.935937500000000000e+01,4.611825529314460151e-26
3.936035156250000000e+01,-1.483387375569175037e-26
3.936132812500000000e+01,-2.287710497661489449e-26
3.936230468750000000e+01,6.863108545550530431e-26
3.936328125000000000e+01,-4.586228767450899175e-26
3.936425781250000000e+01,-9.959859551147832456e-27
3.936523437500000000e+01,2.969712389671844807e-26
3.936621093750000000e+01,-4.512887030971184109e-26
3.936718750000000000e+01,1.534743816028902794e-26
3.936816406250000000e+01,2.830921695019432715e-26
3.936914062500000000e+01,-5.372176777274853265e-26
3.937011718750000000e+01,3.458806361939554577e-26
3.937109375000000000e+01,-2.197185815149457714e-26
3.937207031250000000e+01,-3.930848039912467120e-26
3.937304687500000000e+01,5.659271240925371579e-26
3.937402343750000000e+01,-1.438485090025141147e-26
3.937500000000000000e+01,-3.740286052509193108e-26
3.937597656250000000e+01,3.104861600129708337e-26
3.937695312500000000e+01,-4.271797514370147613e-26
3.937792968750000000e+01,-9.980337337818683329e-27
3.937890625000000000e+01,3.292312194292439669e-26
3.937988281250000000e+01,-4.268030269681480209e-26
3.938085937500000000e+01,3.545988976005561525e-26
3.938183593750000000e+01,5.246887969362603352e-26
3.938281250000000000e+01,-4.926975211239858557e-26
3.938378906250000000e+01,2.792824772845340939e-26
3.938476562500000000e+01,6.927417067687320616e-27
3.938574218750000000e+01,-3.590348756697122649e-26
3.938671875000000000e+01,5.639612707170826399e-26
3.938769531250000000e+01,-2.213941917570613982e-26
3.938867187500000000e+01,-3.567644551963132781e-26
3.938964843750000000e+01,5.525184249971591957e-26
3.939062500000000000e+01,-4.985258927136569342e-26
3.939160156250000000e+01,-6.775060367946526779e-27
3.939257812500000000e+01,4.463889933691511070e-26
3.939355468750000000e+01,-4.208368227137750809e-26
3.939453125000000000e+01,-3.826449297766839471e-28
3.939550781250000000e+01,2.840692506129812228e-26
3.939648437500000000e+01,-4.518591993602105140e-26
3.939746093750000000e+01,2.907070429143145423e-26
3.939843750000000000e+01,3.366006089366652889e-26
3.939941406250000000e+01,-2.922917565838084811e-26
3.940039062500000000e+01,3.443902567884239794e-26
3.940136718750000000e+01,-3.186089282027512420e-27
3.940234375000000000e+01,-5.544274313343962890e-26
3.940332031250000000e+01,3.870554027483512511e-26
3.940429687500000000e+01,-1.373057863179124698e-26
3.940527343750000000e+01,-1.755840800295418067e-26
3.940625000000000000e+01,4.911924678575154469e-26
3.940722656250000000e+01,-5.196031395183114593e-26
3.940820312500000000e+01,1.195513656289720798e-26
3.940917968750000000e+01,3.211406063980048781e-26
3.941015625000000000e+01,-4.794891845856011481e-26
3.941113281250000000e+01,2.963827359809079032e-26
3.941210937500000000e+01,3.829040198578793567e-26
3.941308593750000000e+01,-4.909410785138809020e-26
3.941406250000000000e+01,5.176719623880270692e-26
3.941503906250000000e+01,-1.277211166578257256e-26
3.941601562500000000e+01,-4.642086110858689453e-26
3.941699218750000000e+01,4.142255073891865432e-26
3.941796875000000000e+01,-2.233590225421597776e-26
3.941894531250000000e+01,-5.679144657568143496e-27
3.941992187500000000e+01,5.193461094715832669e-26
3.942089843750000000e+01,-3.802386434198070665e-26
3.942187500000000000e+01,-1.928213142040609969e-26
3.942285156250000000e+01,4.385263510727728467e-26
3.942382812500000000e+01,-4.144610649592352088e-26
3.942480468750000000e+01,4.534989408488699673e-27
3.942578125000000000e+01,1.762142178960845691e-26
3.942675781250000000e+01,-4.392466086050287468e-26
3.942773437500000000e+01,1.964015269399327812e-26
3.942871093750000000e+01,6.041119640764325015e-27
3.942968750000000000e+01,-4.287210393749682793e-26
3.943066406250000000e+01,5.545493240520939732e-26
3.943164062500000000e+01,-5.305664020910477015e-27
3.943261718750000000e+01,-3.682520646939939111e-26
3.943359375000000000e+01,5.445919176386087278e-26
3.943457031250000000e+01,-3.475802663596285563e-27
3.943554687500000000e+01,-1.629676499617260043e-26
3.943652343750000000e+01,4.011467735455572465e-26
3.943750000000000000e+01,-3.878174522628353168e-26
3.943847656250000000e+01,-5.577218747279197296e-27
3.943945312500000000e+01,2.573471416268472793e-26
3.944042968750000000e+01,-3.071321351498112006e-26
3.944140625000000000e+01,2.827671028423173553e-26
3.944238281250000000e+01,3.769551413480545198e-27
3.944335937500000000e+01,-5.307367632548191402e-26
3.944433593750000000e+01,5.473272335227676773e-26
3.944531250000000000e+01,-2.466835731628301970e-27
3.944628906250000000e+01,-4.098275133329988427e-26
3.944726562500000000e+01,6.240306243761361732e-26
3.944824218750000000e+01,-2.429304690420157874e-26
3.944921875000000000e+01,-3.554003932404079624e-26
3.945019531250000000e+01,5.751206045397293121e-26
3.945117187500000000e+01,-2.195652795969991595e-26
3.945214843750000000e+01,-1.016413784716081277e-26
3.945312500000000000e+01,7.654363292514321839e-26
3.945410156250000000e+01,-4.605406317854562343e-26
3.945507812500000000e+01,3.878286371618722133e-26
3.945605468750000000e+01,3.783860542228910284e-26
3.945703125000000000e+01,-5.596618568588735815e-26
3.945800781250000000e+01,3.477165991210156620e-26
3.945898437500000000e+01,5.463834577120905183e-27
3.945996093750000000e+01,-5.420564297793355701e-26
3.946093750000000000e+01,3.363607535029483081e-26
3.946191406250000000e+01,-5.691693049888189479e-28
3.946289062500000000e+01,-1.950017766291909518e-26
3.946386718750000000e+01,5.130868908814308682e-26
3.946484375000000000e+01,-3.894467371623650112e-26
3.946582031250000000e+01,-1.286944331643238317e-26
3.946679687500000000e+01,5.392135121635816913e-26
3.946777343750000000e+01,-3.256374438085984662e-26
3.946875000000000000e+01,4.464714025966754666e-27
3.946972656250000000e+01,2.909554624838196646e-26
3.947070312500000000e+01,-5.000746798555746524e-26
3.947167968750000000e+01,2.366279926682071098e-26
3.947265625000000000e+01,1.002062327912065252e-26
3.947363281250000000e+01,-3.670912798173089889e-26
3.947460937500000000e+01,4.370012377020618157e-26
3.947558593750000000e+01,-4.993374988070459173e-27
3.947656250000000000e+01,-2.979031803389449515e-26
3.947753906250000000e+01,4.686761318011835166e-26
3.947851562500000000e+01,-4.056043930114865053e-26
3.947949218750000000e+01,-2.534819857874082846e-26
3.948046875000000000e+01,5.004914951443868800e-26
3.948144531250000000e+01,-3.880507366832090890e-26
3.948242187500000000e+01,2.437134754955211479e-26
3.948339843750000000e+01,3.799665805363806058e-26
3.948437500000000000e+01,-3.986492610654860125e-26
3.948535156250000000e+01,6.750057193817594662e-27
3.948632812500000000e+01,2.011458981487030311e-26
3.948730468750000000e+01,-2.860957629081421913e-26
3.948828125000000000e+01,3.522277725287259862e-26
3.948925781250000000e+01,-1.685964144579956579e-26
3.949023437500000000e+01,-4.148783986188134770e-26
3.949121093750000000e+01,3.775462853389234372e-26
3.949218750000000000e+01,-3.550223455603822898e-26
3.949316406250000000e+01,-3.448385878463760001e-26
3.949414062500000000e+01,3.640905366694173130e-26
3.949511718750000000e+01,-2.697608053715963305e-26
3.949609375000000000e+01,-1.186390559335855756e-26
3.949707031250000000e+01,4.548510586744935044e-26
3.949804687500000000e+01,-5.029141355014190141e-26
3.949902343750000000e+01,1.670055454420039239e-26
3.950000000000000000e+01,2.764571244062200478e-26
3.950097656250000000e+01,-4.361716109919269959e-26
3.950195312500000000e+01,4.240116403405554040e-26
3.950292968750000000e+01,-6.778950320384941429e-27
3.950390625000000000e+01,-4.987877562188867189e-26
3.950488281250000000e+01,4.699592719323655426e-26
3.950585937500000000e+01,-2.217232223358862435e-26
3.950683593750000000e+01,-2.736679778953386129e-26
3.950781250000000000e+01,6.412280587562733065e-26
3.950878906250000000e+01,-3.359361068360956808e-26
3.950976562500000000e+01,-1.203502195877918334e-26
3.951074218750000000e+01,5.468169495089124830e-26
3.951171875000000000e+01,-3.573860670417863568e-26
3.951269531250000000e+01,1.421634234625176115e-26
3.951367187500000000e+01,5.332656903495910919e-26
3.951464843750000000e+01,-4.983522137966553553e-26
3.951562500000000000e+01,2.320195305294530215e-26
3.951660156250000000e+01,9.700398320695131785e-27
3.951757812500000000e+01,-6.363660981208414801e-26
3.951855468750000000e+01,5.577475273556084121e-26
3.951953125000000000e+01,1.190399094288192203e-26
3.952050781250000000e+01,-3.680713179694205930e-26
3.952148437500000000e+01,6.456466695517195988e-26
3.952246093750000000e+01,-3.819285205203878824e-26
3.952343750000000000e+01,-2.166823430306348193e-26
3.952441406250000000e+01,3.931245210768412777e-26
3.952539062500000000e+01,-2.911330464487882603e-26
3.952636718750000000e+01,-4.691136457925787671e-27
3.952734375000000000e+01,5.271947442280725972e-26
3.952832031250000000e+01,-4.624037887968585797e-26
3.952929687500000000e+01,2.788223861745570064e-26
3.953027343750000000e+01,3.307361716575501736e-26
3.953125000000000000e+01,-5.864615825672001507e-26
3.953222656250000000e+01,3.980031553147562578e-26
3.953320312500000000e+01,5.837332280171480232e-27
3.953417968750000000e+01,-4.862050754574815592e-26
3.953515625000000000e+01,5.281616354526112394e-26
3.953613281250000000e+01,-3.313157984924862765e-26
3.953710937500000000e+01,-1.408734087850740327e-26
3.953808593750000000e+01,5.808586935744692084e-26
3.953906250000000000e+01,-4.118724209429950262e-26
3.954003906250000000e+01,-5.864512079528006191e-27
3.954101562500000000e+01,4.550228038768564047e-26
3.954199218750000000e+01,-6.617679613896494745e-26
3.954296875000000000e+01,1.586374336918455951e-26
3.954394531250000000e+01,3.274912034118091442e-26
3.954492187500000000e+01,-5.754169600471016388e-26
3.954589843750000000e+01,3.111266618412948854e-26
3.954687500000000000e+01,1.445834633970518221e-26
3.954785156250000000e+01,-4.423958521150154277e-26
3.954882812500000000e+01,5.492986967872344388e-26
3.954980468750000000e+01,9.526154268695834910e-28
3.955078125000000000e+01,-1.857097962813010750e-26
3.955175781250000000e+01,5.139880351880884144e-26
3.955273437500000000e+01,-4.287075701595634725e-26
3.955371093750000000e+01,-3.020811641864281249e-26
3.955468750000000000e+01,4.266411674819490794e-26
3.955566406250000000e+01,-3.253414838592136431e-26
3.955664062500000000e+01,1.590660946726674819e-26
3.955761718750000000e+01,4.518048954687223411e-26
3.955859375000000000e+01,-6.765270467535140658e-26
3.955957031250000000e+01,1.904299603458020092e-26
3.956054687500000000e+01,4.968192163930415141e-27
3.956152343750000000e+01,-7.965461839213735606e-26
3.956250000000000000e+01,4.385237883104810859e-26
3.956347656250000000e+01,1.774968366824573156e-26
3.956445312500000000e+01,-3.553004686558389289e-26
3.956542968750000000e+01,4.300597799063627295e-26
3.956640625000000000e+01,-4.505998490834248979e-27
3.956738281250000000e+01,-1.932484891134378190e-26
3.956835937500000000e+01,5.826077295733503971e-26
3.956933593750000000e+01,-6.032196571171664651e-26
3.957031250000000000e+01,6.926939488033859451e-27
3.957128906250000000e+01,3.630598224558484522e-26
3.957226562500000000e+01,-4.808877203256146260e-26
3.957324218750000000e+01,2.069550565478314048e-26
3.957421875000000000e+01,3.284008452642191330e-26
3.957519531250000000e+01,-5.314893957014113402e-26
3.957617187500000000e+01,3.525416726614935440e-26
3.957714843750000000e+01,-1.718948260126426573e-27
3.957812500000000000e+01,-5.463140041167234768e-26
3.957910156250000000e+01,4.351590934924542585e-26
3.958007812500000000e+01,1.078495342506904608e-26
3.958105468750000000e+01,-3.711582673616001607e-26
3.958203125000000000e+01,6.278569519128574302e-26
3.958300781250000000e+01,-5.082895213815243762e-26
3.958398437500000000e+01,-1.277488132626622840e-26
3.958496093750000000e+01,4.940864281501309240e-26
3.958593750000000000e+01,-4.832197349573878767e-26
3.958691406250000000e+01,1.642580921878917194e-26
3.958789062500000000e+01,4.397312240541378431e-26
3.958886718750000000e+01,-3.194846788776788120e-26
3.958984375000000000e+01,3.947310836294702654e-26
3.959082031250000000e+01,-5.894990534069903757e-28
3.959179687500000000e+01,-4.440839083363652789e-26
3.959277343750000000e+01,2.685459560743974714e-26
3.959375000000000000e+01,-1.982002297678125425e-26
3.959472656250000000e+01,-3.147136010972611661e-26
3.959570312500000000e+01,4.291469549344106566e-26
3.959667968750000000e+01,-2.179733960475428321e-26
3.959765625000000000e+01,-9.451094131627992548e-27
3.959863281250000000e+01,3.514106399657044403e-26
3.959960937500000000e+01,-5.995223826831850047e-26
3.960058593750000000e+01,1.435241861003393948e-26
3.960156250000000000e+01,4.379545126605739967e-26
3.960253906250000000e+01,-7.535585402018631324e-26
3.960351562500000000e+01,2.593681841757281047e-26
3.960449218750000000e+01,7.809723718118976011e-27
3.960546875000000000e+01,-4.554001351761387355e-26
3.960644531250000000e+01,4.804404095144464473e-26
3.960742187500000000e+01,1.027872144541003282e-26
3.960839843750000000e+01,-2.669673245202239255e-26
3.960937500000000000e+01,8.325319645231443693e-26
3.961035156250000000e+01,-1.439371487870161682e-26
3.961132812500000000e+01,-4.414602551885799315e-26
3.961230468750000000e+01,6.105093469210249775e-26
3.961328125000000000e+01,-2.695288345436495742e-26
3.961425781250000000e+01,-8.372584985145413465e-27
3.961523437500000000e+01,3.901184677611119977e-26
3.961621093750000000e+01,-4.026559940323871276e-26
3.961718750000000000e+01,1.977012713225098466e-26
3.961816406250000000e+01,2.754017264018879711e-26
3.961914062500000000e+01,-5.185925701130209013e-26
3.962011718750000000e+01,4.828847218720645710e-26
3.962109375000000000e+01,-6.499728948711762659e-27
3.962207031250000000e+01,-5.295578329501243476e-26
3.962304687500000000e+01,6.686346861907217780e-26
3.962402343750000000e+01,-3.479896558345493687e-26
3.962500000000000000e+01,-3.425552983615641090e-26
3.962597656250000000e+01,5.442809463975902037e-26
3.962695312500000000e+01,-4.892200094510696549e-26
3.962792968750000000e+01,-6.332028079076743656e-27
3.962890625000000000e+01,5.108844965583116145e-26
3.962988281250000000e+01,-4.911363894497854307e-26
3.963085937500000000e+01,2.784704144158917193e-26
3.963183593750000000e+01,1.134671381446965130e-26
3.963281250000000000e+01,-6.223341445391901267e-26
3.963378906250000000e+01,4.336070583605825557e-26
3.963476562500000000e+01,-5.866761575192741617e-27
3.963574218750000000e+01,-3.834068131576733776e-26
3.963671875000000000e+01,5.758901339056546019e-26
3.963769531250000000e+01,-3.299237086348023143e-27
3.963867187500000000e+01,-4.061194362725393886e-26
3.963964843750000000e+01,5.259266796127194607e-26
3.964062500000000000e+01,-4.203704541351956498e-26
3.964160156250000000e+01,-7.715414893763947767e-27
3.964257812500000000e+01,4.307624349073042614e-26
3.964355468750000000e+01,-5.057965456735448490e-26
3.964453125000000000e+01,9.916796555976002065e-27
3.964550781250000000e+01,5.820741294157046346e-26
3.964648437500000000e+01,-4.567463159472073887e-26
3.964746093750000000e+01,1.381291940640955586e-26
3.964843750000000000e+01,2.594650522603490301e-26
3.964941406250000000e+01,-3.677989019868126449e-26
3.965039062500000000e+01,4.496074813253942576e-26
3.965136718750000000e+01,-3.500751064411236025e-27
3.965234375000000000e+01,-2.633110191017673328e-26
3.965332031250000000e+01,4.546193414555060205e-26
3.965429687500000000e+01,-1.950697734386169504e-26
3.965527343750000000e+01,-4.099747829608165497e-26
3.965625000000000000e+01,5.881238449663336366e-26
3.965722656250000000e+01,-4.198202247447422467e-26
3.965820312500000000e+01,1.814685166561229370e-27
3.965917968750000000e+01,5.812916622783633489e-26
3.966015625000000000e+01,-5.569113569714557099e-26
3.966113281250000000e+01,2.644961081582117382e-27
3.966210937500000000e+01,1.285986321572660995e-26
3.966308593750000000e+01,-4.966281630389547848e-26
3.966406250000000000e+01,3.932163761781093487e-26
3.966503906250000000e+01,-9.635818027374386037e-27
3.966601562500000000e+01,-3.965444840145368563e-26
3.966699218750000000e+01,4.916938400114294024e-26
3.966796875000000000e+01,-2.516346205872558487e-26
3.966894531250000000e+01,-2.302657440853767468e-26
3.966992187500000000e+01,5.717175225797708113e-26
